59	178	48
178	287	96
287	401	144
401	517	384
517	634	48
634	744	96
744	855	144
855	966	384
966	1084	432
1084	1199	480
1199	1309	528
1309	1421	384
1421	1529	48
1529	1636	96
1636	1748	144
1748	1860	384
1860	1968	432
1968	2080	480
2080	2190	528
2190	2300	384
2300	2407	48
2407	2519	96
2519	2632	144
2632	2745	384
2745	2856	48
2856	2968	96
2968	3084	144
3084	3193	384
3193	3305	48
3305	3416	96
3416	3530	144
3530	3647	384
3647	3756	48
3756	3864	96
3864	3970	144
3970	4080	384
4080	4192	48
4192	4314	96
4314	4425	144
4425	4535	384
4535	4650	48
4650	4761	96
4761	4871	144
4871	4979	384
4979	5088	48
5088	5198	96
5198	5306	144
5306	5415	384
5415	5530	48
5530	5645	96
5645	5765	144
5765	5912	384
5912	6032	48
6032	6146	96
6146	6262	144
6262	6379	384
6379	6494	48
6494	6611	96
6611	6727	144
6727	6840	384
6840	6952	432
6952	7072	480
7072	7185	528
7185	7297	384
7297	7414	48
7414	7522	96
7522	7632	144
7632	7753	384
7753	7866	48
7866	7977	96
7977	8089	144
8089	8202	384
8202	8326	48
8326	8444	96
8444	8557	144
8557	8670	384
8670	8780	48
8780	8888	96
8888	9004	144
9004	9113	384
9113	9225	48
9225	9336	96
9336	9445	144
9445	9556	384
9556	9667	48
9667	9782	96
9782	9901	144
9901	10026	384
10026	10138	48
10138	10255	96
10255	10394	144
10394	10544	384
10544	10669	432
10669	10788	480
10788	10908	528
10908	11027	384
11027	11134	432
11134	11245	480
11245	11360	528
11360	11468	384
11468	11590	432
11590	11710	480
11710	11832	528
11832	11951	384
11951	12153	432
12153	12353	480
12353	12555	528
12555	12976	384
