0	92	384
92	184	48
184	276	96
276	368	144
368	460	384
460	554	432
554	645	432
645	738	432
738	829	384
829	920	48
920	1011	96
1011	1102	144
1102	1198	384
1198	1295	48
1295	1391	96
1391	1488	144
1488	1578	384
1578	1669	48
1669	1760	96
1760	1851	144
1851	1940	384
1940	2030	48
2030	2119	96
2119	2209	144
2209	2297	384
2297	2386	48
2386	2475	96
2475	2564	144
2564	2657	384
2657	2757	48
2757	2848	96
2848	2940	144
2940	3026	384
3026	3113	48
3113	3201	96
3201	3287	144
3287	3375	384
3375	3463	48
3463	3551	96
3551	3639	144
3639	3727	384
3727	3815	48
3815	3903	96
3903	3992	144
3992	4080	384
4080	4168	48
4168	4256	96
4256	4345	144
4345	4433	384
4433	4522	48
4522	4611	96
4611	4700	144
4700	4788	384
4788	4876	48
4876	4964	96
4964	5053	144
5053	5143	384
5143	5232	48
5232	5320	96
5320	5413	144
5413	5503	384
5503	5599	48
5599	5692	96
5692	5787	144
5787	5876	384
5876	5966	48
5966	6052	96
6052	6146	144
6146	6236	384
6236	6326	48
6326	6416	96
6416	6506	144
6506	6597	384
6597	6692	48
6692	6786	96
6786	6889	144
6889	7002	384
7002	7125	48
7125	7248	96
7248	7819	144
