0	91	384
91	182	48
182	274	96
274	357	384
357	450	48
450	543	96
543	633	384
633	722	48
722	812	96
812	903	384
903	996	48
996	1090	96
1090	1180	384
1180	1268	48
1268	1353	96
1353	1438	384
1438	1521	48
1521	1606	96
1606	1691	384
1691	1777	48
1777	1862	96
1862	1959	384
1959	2047	48
2047	2140	96
2140	2237	384
2237	2335	48
2335	2434	96
2434	2526	384
2526	2625	48
2625	2725	96
2725	2818	384
2818	2917	48
2917	3016	96
3016	3112	384
3112	3208	48
3208	3304	96
3304	3389	384
3389	3475	48
3475	3558	96
3558	3641	384
3641	3727	48
3727	3811	96
3811	3897	384
3897	3987	48
3987	4079	96
4079	4173	384
4173	4271	48
4271	4370	96
4370	4462	384
4462	4564	48
4564	4667	96
4667	4766	384
4766	4865	48
4865	4964	96
4964	5061	384
5061	5155	48
5155	5250	96
5250	5341	384
5341	5435	48
5435	5530	96
5530	5625	384
5625	5727	48
5727	5829	96
5829	5920	384
5920	6007	48
6007	6096	96
6096	6179	384
6179	6264	48
6264	6356	96
6356	6442	384
6442	6528	48
6528	6619	96
6619	6711	384
6711	6813	48
6813	6915	96
6915	7009	384
7009	7098	48
7098	7190	96
7190	7276	384
7276	7361	48
7361	7444	96
7444	7532	384
7532	7616	48
7616	7701	96
7701	7788	384
7788	7876	48
7876	7964	96
7964	8054	384
8054	8146	48
8146	8239	96
8239	8331	384
8331	8422	48
8422	8512	96
8512	8605	384
8605	8698	48
8698	8792	96
8792	8883	384
8883	8984	48
8984	9086	96
9086	9172	384
9172	9258	48
9258	9345	96
9345	9431	384
9431	9515	48
9515	9605	96
9605	9694	384
9694	9782	48
9782	9875	96
9875	9965	384
9965	10055	48
10055	10155	96
10155	10255	384
10255	10355	48
10355	10462	96
10462	10579	384
10579	10694	48
10694	10812	96
10812	10912	384
10912	11015	48
11015	11118	96
11118	11215	384
11215	11322	48
11322	11429	96
11429	11525	384
11525	11642	48
11642	11760	96
11760	11854	384
11854	11969	48
11969	12085	96
12085	12177	384
12177	12269	48
12269	12361	96
12361	12449	384
12449	12537	48
12537	12625	96
12625	12710	384
12710	12798	48
12798	12890	96
12890	12984	384
12984	13078	48
13078	13190	96
13190	13293	384
13293	13393	48
13393	13493	96
13493	13584	384
13584	13691	48
13691	13798	96
13798	13892	384
13892	14001	48
14001	14110	96
14110	14203	384
14203	14310	48
14310	14418	96
14418	14508	384
14508	14595	48
14595	14681	96
14681	14771	384
14771	14861	48
14861	14952	96
14952	15043	384
15043	15135	48
15135	15227	96
15227	15322	384
15322	15424	48
15424	15526	96
15526	15618	384
15618	15720	48
15720	15823	96
15823	15925	384
15925	16028	48
16028	16131	96
16131	16233	384
16233	16329	48
16329	16426	96
16426	16522	384
16522	16623	48
16623	16725	96
16725	16824	384
16824	16924	48
16924	17025	96
17025	17115	384
17115	17200	48
17200	17287	96
17287	17371	384
17371	17459	48
17459	17546	96
17546	17630	384
17630	17714	48
17714	17804	96
17804	17893	384
17893	17986	48
17986	18080	96
18080	18173	384
18173	18260	48
18260	18351	96
18351	18437	384
18437	18521	48
18521	18605	96
18605	18689	384
18689	18773	48
18773	18855	96
18855	18944	384
18944	19034	48
19034	19126	96
19126	19219	384
19219	19317	48
19317	19415	96
19415	19505	384
19505	19601	48
19601	19689	96
19689	19781	384
19781	19876	48
19876	19971	96
19971	20065	384
20065	20159	48
20159	20254	96
20254	20346	384
20346	20433	48
20433	20520	96
20520	20610	384
20610	20699	48
20699	20790	96
20790	20879	384
20879	20965	48
20965	21057	96
21057	21149	384
21149	21242	48
21242	21351	96
21351	21470	384
21470	21589	48
21589	21707	96
21707	21825	384
21825	21943	48
21943	22721	96
