1	49	384
49	92	48
92	137	96
137	179	384
179	220	48
220	262	96
262	304	384
304	345	48
345	385	96
385	427	384
427	470	48
470	511	96
511	555	384
555	598	48
598	639	96
639	680	384
680	721	48
721	764	96
764	808	384
808	849	48
849	893	96
893	937	384
937	980	48
980	1021	96
1021	1061	384
1061	1102	48
1102	1144	96
1144	1185	384
1185	1225	48
1225	1267	96
1267	1310	384
1310	1349	48
1349	1390	96
1390	1431	384
1431	1472	48
1472	1516	96
1516	1558	384
1558	1600	48
1600	1641	96
1641	1681	384
1681	1720	48
1720	1763	96
1763	1804	384
1804	1847	48
1847	1892	96
1892	1930	384
1930	1973	48
1973	2017	96
2017	2059	384
2059	2098	48
2098	2139	96
2139	2181	384
2181	2221	48
2221	2261	96
2261	2302	384
2302	2342	48
2342	2385	96
2385	2427	384
2427	2466	48
2466	2508	96
2508	2550	384
2550	2592	48
2592	2632	96
2632	2674	384
2674	2715	48
2715	2761	96
2761	2807	384
2807	2857	48
2857	2935	96
2935	2985	384
2985	3027	48
3027	3067	96
3067	3109	384
3109	3148	48
3148	3190	96
3190	3232	384
3232	3274	48
3274	3314	96
3314	3359	384
3359	3403	48
3403	3447	96
3447	3491	384
3491	3533	48
3533	3574	96
3574	3617	384
3617	3660	48
3660	3704	96
3704	3749	384
3749	3792	48
3792	3835	96
3835	3880	384
3880	3920	48
3920	3963	96
3963	4005	384
4005	4048	48
4048	4092	96
4092	4135	384
4135	4175	48
4175	4216	96
4216	4261	384
4261	4301	48
4301	4343	96
4343	4385	384
4385	4425	48
4425	4468	96
4468	4509	384
4509	4550	48
4550	4592	96
4592	4632	384
4632	4672	48
4672	4713	96
4713	4753	384
4753	4793	48
4793	4836	96
4836	4876	384
4876	4919	48
4919	4961	96
4961	5003	384
5003	5049	48
5049	5091	96
5091	5132	384
5132	5172	48
5172	5215	96
5215	5259	384
5259	5300	48
5300	5340	96
5340	5385	384
5385	5429	48
5429	5472	96
5472	5516	384
5516	5560	48
5560	5603	96
5603	5647	384
5647	5689	48
5689	5733	96
5733	5777	384
5777	5821	48
5821	5868	96
5868	5915	384
5915	5962	48
5962	6012	96
6012	6062	384
6062	6112	48
6112	6223	96
6223	6267	384
6267	6310	48
6310	6353	96
6353	6392	384
6392	6434	48
6434	6473	96
6473	6514	384
6514	6553	48
6553	6595	96
6595	6638	384
6638	6679	48
6679	6724	96
6724	6765	384
6765	6805	48
6805	6848	96
6848	6886	384
6886	6928	48
6928	6972	96
6972	7011	384
7011	7051	48
7051	7093	96
7093	7134	384
7134	7177	48
7177	7225	96
7225	7271	384
7271	7315	48
7315	7359	96
7359	7411	384
7411	7461	48
7461	7515	96
7515	7558	384
7558	7597	48
7597	7637	96
7637	7676	384
7676	7717	48
7717	7752	96
7752	7791	384
7791	7830	48
7830	7870	96
7870	7911	384
7911	7953	48
7953	7998	96
7998	8038	384
8038	8080	48
8080	8121	96
8121	8158	384
8158	8197	48
8197	8237	96
8237	8277	384
8277	8319	48
8319	8361	96
8361	8401	384
8401	8444	48
8444	8488	96
8488	8531	384
8531	8573	48
8573	8617	96
8617	8667	384
8667	8716	48
8716	8764	96
8764	8806	384
8806	8846	48
8846	8887	96
8887	8927	384
8927	8968	48
8968	9006	96
9006	9042	384
9042	9081	48
9081	9119	96
9119	9158	384
9158	9197	48
9197	9237	96
9237	9276	384
9276	9316	48
9316	9354	96
9354	9395	384
9395	9433	48
9433	9471	96
9471	9512	384
9512	9551	48
9551	9591	96
9591	9635	384
9635	9676	48
9676	9719	96
9719	9761	384
9761	9802	48
9802	9843	96
9843	9883	384
9883	9922	48
9922	9961	96
9961	10000	384
10000	10038	48
10038	10078	96
10078	10117	384
10117	10156	48
10156	10197	96
10197	10235	384
10235	10274	48
10274	10314	96
10314	10351	384
10351	10387	48
10387	10426	96
10426	10466	384
10466	10505	48
10505	10547	96
10547	10588	384
10588	10629	48
10629	10675	96
10675	10719	384
10719	10758	48
10758	10798	96
10798	10838	384
10838	10878	48
10878	10915	96
10915	10954	384
10954	10992	48
10992	11030	96
11030	11069	384
11069	11103	48
11103	11138	96
11138	11176	384
11176	11209	48
11209	11244	96
11244	11281	384
11281	11314	48
11314	11346	96
11346	11382	384
11382	11414	48
11414	11447	96
11447	11480	384
11480	11513	48
11513	11545	96
11545	11576	384
11576	11604	48
11604	11634	96
11634	11665	384
11665	11694	48
11694	11723	96
11723	11751	384
11751	11778	48
11778	11806	96
11806	11834	384
11834	11861	48
11861	11890	96
11890	11917	384
11917	11943	48
11943	11968	96
11968	11994	384
11994	12018	48
12018	12043	96
12043	12068	384
12068	12093	48
12093	12117	96
12117	12142	384
12142	12168	48
12168	12197	96
12197	12225	384
12225	12253	48
12253	12287	96
12287	12317	384
12317	12348	48
12348	12382	96
12382	12420	384
12420	12458	48
12458	12501	96
12501	12538	384
12538	12580	48
12580	12631	96
12631	12671	384
12671	12727	48
12727	12816	96
12816	12867	384
12867	12908	48
12908	12950	96
12950	12989	384
12989	13031	48
13031	13070	96
13070	13110	384
13110	13148	48
13148	13187	96
13187	13227	384
13227	13268	48
13268	13310	96
13310	13352	384
13352	13391	48
13391	13434	96
13434	13477	384
13477	13516	48
13516	13555	96
13555	13600	384
13600	13642	48
13642	13691	96
13691	13733	384
13733	13770	48
13770	13809	96
13809	13849	384
13849	13886	48
13886	13926	96
13926	13965	384
13965	14004	48
14004	14043	96
14043	14084	384
14084	14123	48
14123	14163	96
14163	14202	384
14202	14241	48
14241	14279	96
14279	14317	384
14317	14355	48
14355	14394	96
14394	14432	384
14432	14471	48
14471	14511	96
14511	14553	384
14553	14591	48
14591	14632	96
14632	14673	384
14673	14711	48
14711	14748	96
14748	14785	384
14785	14824	48
14824	14862	96
14862	14902	384
14902	14939	48
14939	14978	96
14978	15013	384
15013	15050	48
15050	15090	96
15090	15126	384
15126	15166	48
15166	15206	96
15206	15245	384
15245	15284	48
15284	15326	96
15326	15372	384
15372	15428	48
15428	15527	96
15527	15575	384
15575	15618	48
15618	15658	96
15658	15697	384
15697	15737	48
15737	15775	96
15775	15818	384
15818	15853	48
15853	15890	96
15890	15932	384
15932	15967	48
15967	16005	96
16005	16044	384
16044	16081	48
16081	16117	96
16117	16153	384
16153	16190	48
16190	16226	96
16226	16264	384
16264	16298	48
16298	16335	96
16335	16372	384
16372	16405	48
16405	16439	96
16439	16473	384
16473	16507	48
16507	16536	96
16536	16571	384
16571	16600	48
16600	16633	96
16633	16662	384
16662	16692	48
16692	16718	96
16718	16750	384
16750	16780	48
16780	16807	96
16807	16833	384
16833	16861	48
16861	16889	96
16889	16916	384
16916	16943	48
16943	16968	96
16968	16993	384
16993	17019	48
17019	17043	96
17043	17072	384
17072	17095	48
17095	17127	96
17127	17155	384
17155	17186	48
17186	17219	96
17219	17259	384
17259	17300	48
17300	17363	96
17363	17436	384
17436	17487	48
17487	17547	96
17547	17606	384
17606	17668	48
17668	17729	96
17729	17771	384
17771	17813	432
17813	17855	480
17855	17902	384
17902	17949	48
17949	17998	96
17998	18052	384
18052	18105	48
18105	18159	96
18159	18211	384
18211	18262	48
18262	18317	96
18317	18365	384
18365	18410	48
18410	18463	96
18463	18516	384
18516	18569	48
18569	18627	96
18627	18679	384
18679	18733	48
18733	18791	96
18791	18845	384
18845	18899	48
18899	18958	96
18958	19018	384
19018	19083	48
19083	19147	96
19147	19219	384
19219	19296	48
19296	19377	96
19377	19472	384
19472	19567	48
19567	19797	96
19797	19904	384
19904	20010	48
20010	20117	96
20117	20234	384
20234	20345	48
20345	20461	96
20461	20582	384
20582	20701	48
20701	20819	96
20819	20931	384
20931	21041	48
21041	21151	96
21151	21261	384
21261	21368	48
21368	21474	96
21474	21576	384
21576	21683	48
21683	21791	96
21791	21900	384
21900	22009	48
22009	22122	96
22122	22225	384
22225	22324	48
22324	22423	96
22423	22525	384
22525	22620	48
22620	22717	96
22717	22818	384
22818	22918	48
22918	23018	96
23018	23119	384
23119	23223	48
23223	23349	96
23349	23473	384
23473	23601	48
23601	23727	96
23727	23845	384
23845	23963	48
23963	24706	96
