1	99	384
99	194	48
194	288	96
288	383	384
383	475	48
475	572	96
572	667	384
667	760	48
760	852	96
852	949	384
949	1044	48
1044	1139	96
1139	1238	384
1238	1334	48
1334	1426	96
1426	1526	384
1526	1626	48
1626	1724	96
1724	1821	384
1821	1917	48
1917	2010	96
2010	2109	384
2109	2203	48
2203	2304	96
2304	2402	384
2402	2498	48
2498	2590	96
2590	2691	384
2691	2786	48
2786	2883	96
2883	2969	384
2969	3065	48
3065	3156	96
3156	3245	384
3245	3338	48
3338	3432	96
3432	3537	384
3537	3637	48
3637	3740	96
3740	3838	384
3838	3933	48
3933	4027	96
4027	4122	384
4122	4220	48
4220	4314	96
4314	4406	384
4406	4501	48
4501	4594	96
4594	4686	384
4686	4784	48
4784	4876	96
4876	4974	384
4974	5067	48
5067	5162	96
5162	5256	384
5256	5356	48
5356	5456	96
5456	5548	384
5548	5644	48
5644	5746	96
5746	5846	384
5846	5944	48
5944	6047	96
6047	6146	384
6146	6243	48
6243	6346	96
6346	6445	384
6445	6540	48
6540	6638	96
6638	6732	384
6732	6826	48
6826	6924	96
6924	7019	384
7019	7116	48
7116	7216	96
7216	7312	384
7312	7408	48
7408	7504	96
7504	7600	384
7600	7698	48
7698	7800	96
7800	7895	384
7895	7989	48
7989	8089	96
8089	8180	384
8180	8278	48
8278	8376	96
8376	8472	384
8472	8572	48
8572	8671	96
8671	8766	384
8766	8859	48
8859	8952	96
8952	9049	384
9049	9144	48
9144	9249	96
9249	9345	384
9345	9438	48
9438	9532	96
9532	9624	384
9624	9721	48
9721	9822	96
9822	9918	384
9918	10011	48
10011	10111	96
10111	10205	384
10205	10300	48
10300	10400	96
10400	10492	384
10492	10589	48
10589	10688	96
10688	10784	384
10784	10884	48
10884	10983	96
10983	11090	384
11090	11196	48
11196	11341	96
11341	11445	384
11445	11545	48
11545	11646	96
11646	11746	384
11746	11845	48
11845	11953	96
11953	12060	384
12060	12154	48
12154	12254	96
12254	12353	384
12353	12454	48
12454	12559	96
12559	12659	384
12659	12756	48
12756	12849	96
12849	12946	384
12946	13044	48
13044	13141	96
13141	13238	384
13238	13337	48
13337	13432	96
13432	13530	384
13530	13627	48
13627	13724	96
13724	13823	384
13823	13916	48
13916	14012	96
14012	14110	384
14110	14209	48
14209	14307	96
14307	14406	384
14406	14499	48
14499	14594	96
14594	14687	384
14687	14781	48
14781	14873	96
14873	14968	384
14968	15062	48
15062	15151	96
15151	15245	384
15245	15335	48
15335	15432	96
15432	15526	384
15526	15620	48
15620	15722	96
15722	15824	384
15824	15926	48
15926	16796	96
