30	78	384
78	125	48
125	170	96
170	216	144
216	263	384
263	309	48
309	356	96
356	401	144
401	448	384
448	494	48
494	541	96
541	586	144
586	633	384
633	678	48
678	722	96
722	767	144
767	817	384
817	865	48
865	914	96
914	959	144
959	1004	384
1004	1048	48
1048	1094	96
1094	1141	144
1141	1186	384
1186	1231	48
1231	1276	96
1276	1322	144
1322	1370	384
1370	1415	48
1415	1460	96
1460	1508	144
1508	1556	384
1556	1603	48
1603	1650	96
1650	1696	144
1696	1743	384
1743	1789	48
1789	1834	96
1834	1881	144
1881	1931	384
1931	1980	48
1980	2031	96
2031	2083	144
2083	2134	384
2134	2183	48
2183	2233	96
2233	2281	144
2281	2331	384
2331	2374	48
2374	2425	96
2425	2476	144
2476	2521	384
2521	2566	48
2566	2612	96
2612	2659	144
2659	2710	384
2710	2757	48
2757	2803	96
2803	2852	144
2852	2897	384
2897	2943	48
2943	2990	96
2990	3037	144
3037	3086	384
3086	3129	48
3129	3174	96
3174	3220	144
3220	3265	384
3265	3312	48
3312	3356	96
3356	3404	144
3404	3454	384
3454	3501	48
3501	3550	96
3550	3597	144
3597	3647	384
3647	3698	48
3698	3747	96
3747	3797	144
3797	3850	384
3850	3899	48
3899	3947	96
3947	3996	144
3996	4046	384
4046	4093	48
4093	4141	96
4141	4189	144
4189	4241	384
4241	4290	48
4290	4340	96
4340	4387	144
4387	4434	384
4434	4481	48
4481	4530	96
4530	4578	144
4578	4626	384
4626	4673	48
4673	4719	96
4719	4768	144
4768	4816	384
4816	4865	48
4865	4913	96
4913	4960	144
4960	5009	384
5009	5058	48
5058	5106	96
5106	5154	144
5154	5202	384
5202	5249	48
5249	5297	96
5297	5346	144
5346	5394	384
5394	5442	48
5442	5490	96
5490	5539	144
5539	5587	384
5587	5637	48
5637	5685	96
5685	5732	144
5732	5782	384
5782	5832	48
5832	5878	96
5878	5924	144
5924	5975	384
5975	6023	48
6023	6071	96
6071	6123	144
6123	6170	384
6170	6218	48
6218	6270	96
6270	6320	144
6320	6368	384
6368	6414	48
6414	6461	96
6461	6508	144
6508	6554	384
6554	6600	48
6600	6652	96
6652	6698	144
6698	6744	384
6744	6791	48
6791	6838	96
6838	6883	144
6883	6931	384
6931	6977	48
6977	7026	96
7026	7073	144
7073	7121	384
7121	7169	48
7169	7217	96
7217	7265	144
7265	7316	384
7316	7364	48
7364	7417	96
7417	7647	144
7647	7895	384
7895	8174	48
8174	8411	96
8411	8638	144
8638	8879	384
8879	9083	48
9083	9288	96
9288	9502	144
9502	9728	384
9728	9936	48
9936	10154	96
10154	10380	144
10380	10597	384
10597	10828	48
10828	11056	96
11056	11285	144
11285	11512	384
11512	11756	48
11756	11998	96
11998	12293	144
12293	12545	384
12545	12865	48
12865	13076	96
13076	13288	144
13288	13340	384
13340	13394	48
13394	13445	96
13445	13493	144
13493	13541	384
13541	13584	48
13584	13630	96
13630	13677	144
13677	13726	384
13726	13772	48
13772	13818	96
13818	13865	144
13865	13912	384
13912	13956	48
13956	14003	96
14003	14049	144
14049	14097	384
14097	14146	48
14146	14194	96
14194	14239	144
14239	14282	384
14282	14330	48
14330	14374	96
14374	14421	144
14421	14469	384
14469	14516	48
14516	14563	96
14563	14608	144
14608	14654	384
14654	14701	48
14701	14748	96
14748	14792	144
14792	14840	384
14840	14888	48
14888	14936	96
14936	14983	144
14983	15030	384
15030	15078	48
15078	15127	96
15127	15174	144
15174	15223	384
15223	15271	48
15271	15318	96
15318	15365	144
15365	15413	384
15413	15459	48
15459	15507	96
15507	15553	144
15553	15601	384
15601	15649	48
15649	15697	96
15697	15743	144
15743	15793	384
15793	15841	48
15841	15890	96
15890	15939	144
15939	15989	384
15989	16035	48
16035	16082	96
16082	16129	144
16129	16177	384
16177	16225	48
16225	16269	96
16269	16315	144
16315	16364	384
16364	16413	48
16413	16461	96
16461	16508	144
16508	16567	384
16567	16617	48
16617	16667	96
16667	16715	144
16715	16764	384
16764	16813	48
16813	16860	96
16860	16908	144
16908	16956	384
16956	17005	48
17005	17054	96
17054	17109	144
17109	17158	384
17158	17205	48
17205	17252	96
17252	17297	144
17297	17346	384
17346	17394	48
17394	17444	96
17444	17500	144
17500	17544	384
17544	17594	48
17594	17639	96
17639	17688	144
17688	17738	384
17738	17784	48
17784	17829	96
17829	17877	144
17877	17923	384
17923	17971	48
17971	18019	96
18019	18067	144
18067	18115	384
18115	18163	48
18163	18211	96
18211	18258	144
18258	18310	384
18310	18354	48
18354	18401	96
18401	18448	144
18448	18495	384
18495	18543	48
18543	18588	96
18588	18641	144
18641	18686	384
18686	18731	48
18731	18783	96
18783	18829	144
18829	18881	384
18881	18941	48
18941	18989	96
18989	19033	144
19033	19086	384
19086	19139	48
19139	19188	96
19188	19235	144
19235	19287	384
19287	19338	48
19338	19390	96
19390	19438	144
19438	19488	384
19488	19536	48
19536	19585	96
19585	19631	144
19631	19683	384
19683	19732	48
19732	19781	96
19781	19831	144
19831	19886	384
19886	19946	48
19946	20005	96
20005	20062	144
20062	20116	384
20116	20166	48
20166	20218	96
20218	20267	144
20267	20316	384
20316	20367	48
20367	20418	96
20418	20468	144
20468	20519	384
20519	20567	48
20567	20614	96
20614	20662	144
20662	20713	384
20713	20763	48
20763	20815	96
20815	20864	144
20864	20912	384
20912	20959	48
20959	21006	96
21006	21053	144
21053	21102	384
21102	21150	48
21150	21197	96
21197	21244	144
21244	21294	384
21294	21342	48
21342	21391	96
21391	21440	144
21440	21488	384
21488	21536	48
21536	21584	96
21584	21635	144
21635	21681	384
21681	21729	48
21729	21777	96
21777	21824	144
21824	21872	384
21872	21922	48
21922	21970	96
21970	22020	144
22020	22070	384
22070	22123	48
22123	22175	96
22175	22225	144
22225	22276	384
22276	22326	48
22326	22375	96
22375	22420	144
22420	22473	384
22473	22523	48
22523	22572	96
22572	22624	144
22624	22675	384
22675	22723	48
22723	22773	96
22773	22823	144
22823	22874	384
22874	22926	48
22926	22976	96
22976	23028	144
23028	23077	384
23077	23127	48
23127	23177	96
23177	23226	144
23226	23271	384
23271	23320	48
23320	23369	96
23369	23415	144
23415	23464	384
23464	23512	48
23512	23563	96
23563	23611	144
23611	23660	384
23660	23707	48
23707	23756	96
23756	23802	144
23802	23850	384
23850	23898	48
23898	23946	96
23946	23994	144
23994	24046	384
24046	24098	48
24098	24148	96
24148	24199	144
24199	24249	384
24249	24295	48
24295	24345	96
24345	24392	144
24392	24444	384
24444	24490	48
24490	24539	96
24539	24587	144
24587	24633	384
24633	24680	48
24680	24727	96
24727	24776	144
24776	24827	384
24827	24875	48
24875	24924	96
24924	24975	144
24975	25025	384
25025	25075	48
25075	25127	96
25127	25177	144
25177	25225	384
25225	25273	48
25273	25320	96
25320	25365	144
25365	25412	384
25412	25459	48
25459	25510	96
25510	25558	144
25558	25608	384
25608	25656	48
25656	25705	96
25705	25756	144
25756	25807	384
25807	25855	48
25855	25905	96
25905	25955	144
25955	26006	384
26006	26055	48
26055	26103	96
26103	26148	144
26148	26197	384
26197	26245	48
26245	26292	96
26292	26339	144
26339	26389	384
26389	26437	48
26437	26485	96
26485	26532	144
26532	26580	384
26580	26629	48
26629	26677	96
26677	26725	144
26725	26772	384
26772	26819	48
26819	26866	96
26866	26914	144
26914	26963	384
26963	27013	48
27013	27060	96
27060	27106	144
27106	27156	384
27156	27203	48
27203	27250	96
27250	27299	144
27299	27348	384
27348	27400	48
27400	27452	96
27452	27498	144
27498	27559	384
27559	27603	48
27603	27644	96
27644	27691	144
27691	27742	384
27742	27791	48
27791	27839	96
27839	27889	144
27889	27940	384
27940	27988	48
27988	28038	96
28038	28090	144
28090	28140	384
28140	28189	48
28189	28240	96
28240	28287	144
28287	28336	384
28336	28385	48
28385	28434	96
28434	28490	144
28490	28534	384
28534	28583	48
28583	28632	96
28632	28681	144
28681	28733	384
28733	28784	48
28784	28830	96
28830	28876	144
28876	28925	384
28925	28974	48
28974	29023	96
29023	29073	144
29073	29121	384
29121	29171	48
29171	29219	96
29219	29267	144
29267	29314	384
29314	29362	48
29362	29410	96
29410	29459	144
29459	29509	384
29509	29558	48
29558	29612	96
29612	29662	144
29662	29711	384
29711	29760	48
29760	29811	96
29811	29861	144
29861	29912	384
29912	29966	48
29966	30013	96
30013	30065	144
30065	30107	384
30107	30157	48
30157	30210	96
30210	30265	144
30265	30321	384
30321	30372	48
30372	30418	96
30418	30469	144
30469	30520	384
30520	30566	48
30566	30614	96
30614	30663	144
30663	30712	384
30712	30761	48
30761	30808	96
30808	30855	144
30855	30904	384
30904	30952	48
30952	31001	96
31001	31048	144
31048	31096	384
31096	31141	48
31141	31188	96
31188	31234	144
31234	31281	384
31281	31328	48
31328	31377	96
31377	31427	144
31427	31475	384
31475	31523	48
31523	31571	96
31571	31620	144
31620	31667	384
31667	31713	48
31713	31759	96
31759	31807	144
31807	31852	384
31852	31898	48
31898	31946	96
31946	31992	144
31992	32040	384
32040	32090	48
32090	32140	96
32140	32188	144
32188	32240	384
32240	32288	48
32288	32341	96
32341	32408	144
32408	32459	384
32459	32510	48
32510	32558	96
32558	32611	144
32611	32659	384
32659	32708	48
32708	32753	96
32753	32804	144
32804	32853	384
32853	32900	48
32900	32949	96
32949	32996	144
32996	33044	384
33044	33094	48
33094	33141	96
33141	33189	144
33189	33238	384
33238	33283	48
33283	33332	96
33332	33382	144
33382	33430	384
33430	33478	48
33478	33525	96
33525	33574	144
33574	33623	384
33623	33671	48
33671	33719	96
33719	33766	144
33766	33815	384
33815	33862	48
33862	33908	96
33908	33954	144
33954	34003	384
34003	34056	48
34056	34103	96
34103	34153	144
34153	34198	384
34198	34246	48
34246	34292	96
34292	34338	144
34338	34390	384
34390	34440	48
34440	34490	96
34490	34545	144
34545	34589	384
34589	34640	48
34640	34691	96
34691	34743	144
34743	34793	384
34793	34840	48
