20	67	384
67	120	48
120	168	96
168	222	384
222	276	48
276	330	96
330	385	384
385	437	48
437	497	96
497	551	384
551	606	48
606	659	96
659	712	384
712	763	48
763	820	96
820	876	384
876	931	48
931	986	96
986	1040	384
1040	1093	48
1093	1146	96
1146	1202	384
1202	1252	48
1252	1304	96
1304	1360	384
1360	1413	48
1413	1469	96
1469	1525	384
1525	1581	48
1581	1636	96
1636	1687	384
1687	1735	48
1735	1786	96
1786	1833	384
1833	1881	48
1881	1932	96
1932	1983	384
1983	2033	48
2033	2083	96
2083	2133	384
2133	2183	48
2183	2236	96
2236	2287	384
2287	2338	48
2338	2386	96
2386	2436	384
2436	2485	48
2485	2537	96
2537	2589	384
2589	2641	48
2641	2694	96
2694	2746	384
2746	2798	48
2798	2850	96
2850	2902	384
2902	2954	48
2954	3003	96
3003	3054	384
3054	3103	48
3103	3152	96
3152	3201	384
3201	3250	48
3250	3299	96
3299	3348	384
3348	3397	48
3397	3451	96
3451	3505	384
3505	3559	48
3559	3613	96
3613	3667	384
3667	3721	48
3721	3774	96
3774	3827	384
3827	3880	48
3880	3932	96
3932	3984	384
3984	4036	48
4036	4089	96
4089	4142	384
4142	4195	48
4195	4248	96
4248	4296	384
4296	4344	48
4344	4393	96
4393	4442	384
4442	4491	48
4491	4541	96
4541	4591	384
4591	4641	48
4641	4695	96
4695	4749	384
4749	4803	48
4803	4857	96
4857	4911	384
4911	4965	48
4965	5013	96
5013	5072	384
5072	5122	48
5122	5179	96
5179	5238	384
5238	5289	48
5289	5350	96
5350	5402	384
5402	5455	48
5455	5512	96
5512	5565	384
5565	5617	48
5617	5672	96
5672	5724	384
5724	5776	48
5776	5828	96
5828	5881	384
5881	5935	48
5935	5991	96
5991	6044	384
6044	6097	48
6097	6148	96
6148	6202	384
6202	6256	48
6256	6310	96
6310	6377	384
6377	6444	48
6444	6511	96
6511	6566	384
6566	6619	48
6619	6675	96
6675	6729	384
6729	6782	48
6782	6838	96
6838	6892	384
6892	6943	48
6943	6993	96
6993	7043	384
7043	7093	48
7093	7143	96
7143	7193	384
7193	7243	48
7243	7293	96
7293	7343	384
7343	7393	48
7393	7443	96
7443	7493	384
7493	7543	48
7543	7593	96
7593	7643	384
7643	7693	48
7693	7743	96
7743	7793	384
7793	7843	48
7843	7893	96
7893	7941	384
7941	7990	48
7990	8036	96
8036	8099	384
8099	8147	48
8147	8214	96
8214	8324	384
8324	8379	48
8379	8428	96
8428	8490	384
8490	8549	48
8549	8597	96
8597	8645	384
8645	8693	48
8693	8741	96
8741	8789	384
8789	8837	48
8837	8886	96
8886	8935	384
8935	8984	48
8984	9033	96
9033	9081	384
9081	9130	48
9130	9179	96
9179	9228	384
9228	9277	48
9277	9327	96
9327	9377	384
9377	9427	48
9427	9473	96
9473	9519	384
9519	9565	48
9565	9610	96
9610	9656	384
9656	9702	48
9702	9748	96
9748	9795	384
9795	9842	48
9842	9889	96
9889	9936	384
9936	9983	48
9983	10030	96
10030	10077	384
10077	10124	48
10124	10171	96
10171	10218	384
10218	10265	48
10265	10312	96
10312	10359	384
10359	10406	48
10406	10453	96
10453	10500	384
10500	10547	48
10547	10594	96
10594	10641	384
10641	10688	48
10688	10735	96
10735	10782	384
10782	10829	48
10829	10876	96
10876	10923	384
10923	10970	48
10970	11017	96
11017	11064	384
11064	11111	48
11111	11158	96
11158	11205	384
11205	11252	48
11252	11299	96
11299	11346	384
11346	11393	48
11393	11440	96
11440	11487	384
11487	11534	48
11534	11581	96
11581	11628	384
11628	11679	48
11679	11729	96
11729	11779	384
11779	11824	48
11824	11879	96
11879	11929	384
11929	11979	48
11979	12029	96
12029	12079	384
12079	12129	48
12129	12179	96
12179	12229	384
12229	12279	48
12279	12329	96
12329	12379	384
12379	12429	48
12429	12479	96
12479	12529	384
12529	12579	48
12579	12629	96
12629	12679	384
12679	12729	48
12729	12779	96
12779	12829	384
12829	12879	48
12879	12929	96
12929	12979	384
12979	13029	48
13029	13079	96
13079	13129	384
13129	13179	48
13179	13229	96
13229	13279	384
13279	13329	48
13329	13379	96
13379	13429	384
13429	13479	48
13479	13529	96
13529	13579	384
13579	13629	48
13629	13679	96
13679	13729	384
13729	13779	48
13779	13829	96
13829	13879	384
13879	13929	48
13929	13979	96
13979	14029	384
14029	14079	48
14079	14129	96
14129	14179	384
14179	14229	48
14229	14279	96
14279	14329	384
14329	14379	48
14379	14429	96
14429	14479	384
14479	14529	48
14529	14579	96
14579	14629	384
14629	14679	48
14679	14729	96
14729	14779	384
14779	14829	48
14829	14879	96
14879	14929	384
14929	14979	48
14979	15029	96
15029	15079	384
15079	15129	48
15129	15179	96
15179	15229	384
15229	15279	48
15279	15329	96
15329	15395	384
15395	15459	48
15459	15520	96
15520	15577	384
15577	15630	48
15630	15685	96
15685	15734	384
15734	15788	48
15788	15839	96
15839	15895	384
15895	15951	48
15951	16010	96
16010	16069	384
16069	16128	48
16128	16198	96
16198	16268	384
16268	16343	48
16343	16418	96
16418	16496	384
16496	16585	48
16585	16803	96
16803	16859	384
16859	16927	48
16927	16996	96
16996	17063	384
17063	17132	48
17132	17200	96
17200	17265	384
17265	17333	48
17333	17423	96
17423	17499	384
17499	17590	48
17590	17710	96
17710	18646	384
