9	67	384
67	126	96
126	184	384
184	243	96
243	301	384
301	360	96
360	418	384
418	477	96
477	536	384
536	593	96
593	654	384
654	714	96
714	772	384
772	826	96
826	888	384
888	946	96
946	1004	384
1004	1063	96
1063	1122	384
1122	1181	96
1181	1240	384
1240	1299	96
1299	1358	384
1358	1417	96
1417	1474	384
1474	1533	96
1533	1592	384
1592	1652	96
1652	1709	384
1709	1766	96
1766	1823	384
1823	1884	96
1884	1943	384
1943	2003	96
2003	2062	384
2062	2122	96
2122	2180	384
2180	2238	96
2238	2296	384
2296	2355	96
2355	2413	384
2413	2472	96
2472	2529	384
2529	2587	96
2587	2645	384
2645	2707	96
2707	2765	384
2765	2825	96
2825	2885	384
2885	2945	96
2945	3005	384
3005	3066	96
3066	3125	384
3125	3184	96
3184	3243	384
3243	3302	96
3302	3361	384
3361	3421	96
3421	3481	384
3481	3542	96
3542	3600	384
3600	3661	96
3661	3718	384
3718	3776	96
3776	3837	384
3837	3895	96
3895	3953	384
3953	4011	96
4011	4069	384
4069	4128	96
4128	4185	384
4185	4243	96
4243	4301	384
4301	4360	96
4360	4418	384
4418	4476	96
4476	4534	384
4534	4597	96
4597	4654	384
4654	4712	96
4712	4770	384
4770	4828	96
4828	4886	384
4886	4943	96
4943	5005	384
5005	5067	96
5067	5127	384
5127	5187	96
5187	5246	384
5246	5305	96
5305	5360	384
5360	5415	96
5415	5477	384
5477	5537	96
5537	5596	384
5596	5656	96
5656	5713	384
5713	5771	96
5771	5831	384
5831	5891	96
5891	5951	384
5951	6011	96
6011	6069	384
6069	6127	96
6127	6186	384
6186	6245	96
6245	6304	384
6304	6363	96
6363	6420	384
6420	6477	96
6477	6538	384
6538	6599	96
6599	6659	384
6659	6719	96
6719	6778	384
6778	6838	96
6838	6897	384
6897	6956	96
6956	7013	384
7013	7070	96
7070	7131	384
7131	7192	96
7192	7252	384
7252	7312	96
7312	7367	384
7367	7422	96
7422	7481	384
7481	7540	96
7540	7597	384
7597	7655	96
7655	7712	384
7712	7770	96
7770	7832	384
7832	7894	96
7894	7953	384
7953	8013	96
8013	8072	384
8072	8132	96
8132	8190	384
8190	8251	96
8251	8306	384
8306	8362	96
8362	8424	384
8424	8488	96
8488	8547	384
8547	8606	96
8606	8664	384
8664	8723	96
8723	8782	384
8782	8844	96
8844	8902	384
8902	8960	96
8960	9016	384
9016	9076	96
9076	9134	384
9134	9192	96
9192	9250	384
9250	9307	96
9307	9364	384
9364	9424	96
9424	9484	384
9484	9543	96
9543	9602	384
9602	9661	96
9661	9721	384
9721	9779	96
9779	9840	384
9840	9897	96
9897	9954	384
9954	10012	96
10012	10071	384
10071	10129	96
10129	10188	384
10188	10250	96
10250	10313	384
10313	10370	96
10370	10426	384
10426	10484	96
10484	10543	384
10543	10603	96
10603	10664	384
10664	10725	96
10725	10782	384
10782	10838	96
10838	10897	384
10897	10957	96
10957	11015	384
11015	11073	96
11073	11132	384
11132	11191	96
11191	11247	384
11247	11303	96
11303	11368	384
11368	11431	96
11431	11489	384
11489	11547	96
11547	11605	384
11605	11663	96
11663	11721	384
11721	11779	96
11779	11837	384
11837	11895	96
11895	11954	384
11954	12013	96
12013	12069	384
12069	12126	96
12126	12183	384
12183	12240	96
12240	12298	384
12298	12356	96
12356	12414	384
12414	12473	96
12473	12532	384
12532	12591	96
12591	12648	384
12648	12706	96
12706	12765	384
12765	12825	96
12825	12882	384
12882	12939	96
12939	12998	384
12998	13057	96
13057	13116	384
13116	13176	96
13176	13234	384
13234	13293	96
13293	13352	384
13352	13409	96
13409	13467	384
13467	13525	96
13525	13583	384
13583	13642	96
13642	13700	384
13700	13759	96
13759	13817	384
13817	13875	96
13875	13935	384
13935	13995	96
13995	14052	384
14052	14110	96
14110	14171	384
14171	14233	96
14233	14291	384
14291	14349	96
14349	14410	384
14410	14471	96
14471	14529	384
14529	14587	96
14587	14645	384
14645	14704	96
14704	14764	384
14764	14824	96
14824	14883	384
14883	14943	96
14943	15000	384
15000	15057	96
15057	15117	384
15117	15178	96
15178	15235	384
15235	15293	96
15293	15350	384
15350	15408	96
15408	15468	384
15468	15528	96
15528	15585	384
15585	15641	96
15641	15701	384
15701	15759	96
15759	15815	384
15815	15872	96
15872	15929	384
15929	16423	96
