0	51	384
51	103	48
103	151	96
151	203	144
203	252	384
252	302	48
302	352	96
352	401	144
401	448	384
448	498	48
498	549	96
549	598	144
598	647	384
647	696	48
696	746	96
746	796	144
796	844	384
844	893	48
893	942	96
942	991	144
991	1039	384
1039	1086	48
1086	1132	96
1132	1182	144
1182	1231	384
1231	1283	48
1283	1331	96
1331	1384	144
1384	1431	384
1431	1482	48
1482	1532	96
1532	1581	144
1581	1629	384
1629	1675	48
1675	1722	96
1722	1771	144
1771	1822	384
1822	1873	48
1873	1923	96
1923	1979	144
1979	2028	384
2028	2080	48
2080	2129	96
2129	2180	144
2180	2229	384
2229	2279	48
2279	2329	96
2329	2379	144
2379	2428	384
2428	2477	48
2477	2528	96
2528	2578	144
2578	2628	384
2628	2680	48
2680	2729	96
2729	2781	144
2781	2828	384
2828	2876	48
2876	2928	96
2928	2978	144
2978	3026	384
3026	3075	48
3075	3128	96
3128	3179	144
3179	3228	384
3228	3278	48
3278	3327	96
3327	3378	144
3378	3427	384
3427	3476	48
3476	3525	96
3525	3577	144
3577	3625	384
3625	3673	48
3673	3724	96
3724	3772	144
3772	3819	384
3819	3871	48
3871	3920	96
3920	3971	144
3971	4020	384
4020	4068	48
4068	4117	96
4117	4166	144
4166	4216	384
4216	4264	48
4264	4314	96
4314	4364	144
4364	4414	384
4414	4465	48
4465	4512	96
4512	4563	144
4563	4613	384
4613	4661	48
4661	4708	96
4708	4759	144
4759	4808	384
4808	4857	48
4857	4905	96
4905	4954	144
4954	5001	384
5001	5050	48
5050	5097	96
5097	5146	144
5146	5193	384
5193	5242	48
5242	5289	96
5289	5336	144
5336	5382	384
5382	5431	48
5431	5477	96
5477	5526	144
5526	5575	384
5575	5621	48
5621	5668	96
5668	5718	144
5718	5765	384
5765	5812	48
5812	5859	96
5859	5908	144
5908	5953	384
5953	6002	48
6002	6048	96
6048	6099	144
6099	6150	384
6150	6199	48
6199	6247	96
6247	6298	144
6298	6347	384
6347	6398	48
6398	6447	96
6447	6496	144
6496	6546	384
6546	6595	48
6595	6643	96
6643	6694	144
6694	6743	384
6743	6791	48
6791	6839	96
6839	6891	144
6891	6940	384
6940	6990	48
6990	7038	96
7038	7090	144
7090	7139	384
7139	7188	48
7188	7236	96
7236	7291	144
7291	7342	384
7342	7396	48
7396	7457	96
7457	7556	144
7556	7626	384
7626	7696	48
7696	7766	96
7766	8318	144
