7	59	384
59	111	48
111	162	96
162	214	144
214	266	384
266	317	48
317	369	96
369	421	144
421	473	384
473	525	48
525	576	96
576	628	144
628	680	384
680	731	48
731	783	96
783	835	144
835	887	384
887	938	48
938	990	96
990	1042	144
1042	1093	384
1093	1145	48
1145	1197	96
1197	1249	144
1249	1300	384
1300	1352	48
1352	1404	96
1404	1456	144
1456	1507	384
1507	1559	48
1559	1611	96
1611	1662	144
1662	1714	384
1714	1766	48
1766	1818	96
1818	1869	144
1869	1921	384
1921	1973	48
1973	2024	96
2024	2076	144
2076	2128	384
2128	2180	48
2180	2231	96
2231	2283	144
2283	2335	384
2335	2387	48
2387	2438	96
2438	2490	144
2490	2542	384
2542	2593	48
2593	2645	96
2645	2697	144
2697	2749	384
2749	2800	48
2800	2852	96
2852	2904	144
2904	2955	384
2955	3007	48
3007	3059	96
3059	3111	144
3111	3162	384
3162	3214	48
3214	3266	96
3266	3318	144
3318	3369	384
3369	3421	48
3421	3473	96
3473	3524	144
3524	3576	384
3576	3628	48
3628	3680	96
3680	3731	144
3731	3783	384
3783	3835	48
3835	3887	96
3887	3938	144
3938	3990	384
3990	4042	48
4042	4093	96
4093	4145	144
4145	4197	384
4197	4249	48
4249	4300	96
4300	4352	144
4352	4404	384
4404	4456	48
4456	4507	96
4507	4559	144
4559	4611	384
4611	4662	48
4662	4714	96
4714	4766	144
4766	4818	384
4818	4869	48
4869	4921	96
4921	4973	144
4973	5025	384
5025	5076	48
5076	5128	96
5128	5180	144
5180	5231	384
5231	5283	48
5283	5335	96
5335	5386	144
5386	5438	384
5438	5490	48
5490	5542	96
5542	5593	144
5593	5645	384
5645	5697	48
5697	5749	96
5749	5800	144
5800	5852	384
5852	5904	48
5904	5955	96
5955	6007	144
6007	6059	384
6059	6111	48
6111	6162	96
6162	6214	144
6214	6266	384
6266	6318	48
6318	6369	96
6369	6421	144
6421	6473	384
6473	6525	48
6525	6576	96
6576	6628	144
6628	6680	384
6680	6731	48
6731	6783	96
6783	6835	144
6835	6887	384
6887	6938	48
6938	6990	96
6990	7042	144
7042	7093	384
7093	7145	48
7145	7197	96
7197	7249	144
7249	7300	384
7300	7352	48
7352	7404	96
7404	7455	144
7455	7507	384
7507	7559	48
7559	7611	96
7611	7662	144
7662	7714	384
7714	7766	48
7766	7818	96
7818	7869	144
7869	7921	384
7921	7973	48
7973	8024	96
8024	8076	144
8076	8128	384
8128	8180	48
8180	8231	96
8231	8283	144
8283	8335	384
8335	8386	48
8386	8438	96
8438	8490	144
8490	8542	384
8542	8593	48
8593	8645	96
8645	8697	144
8697	8749	384
8749	8800	48
8800	8852	96
8852	8904	144
8904	8955	384
8955	9007	48
9007	9059	96
9059	9111	144
9111	9162	384
9162	9214	48
9214	9266	96
9266	9317	144
9317	9369	384
9369	9421	48
9421	9473	96
9473	9524	144
9524	9576	384
9576	9628	48
9628	9680	96
9680	9731	144
9731	9783	384
9783	9835	48
9835	9887	96
9887	9938	144
9938	9990	384
9990	10042	48
10042	10093	96
10093	10145	144
10145	10197	384
10197	10249	48
10249	10300	96
10300	10352	144
10352	10404	384
10404	10455	48
10455	10507	96
10507	10559	144
10559	10611	384
10611	10662	48
10662	10714	96
10714	10766	144
10766	10817	384
10817	10869	48
10869	10921	96
10921	10973	144
10973	11024	384
11024	11076	48
11076	11128	96
11128	11180	144
11180	11231	384
11231	11283	48
11283	11335	96
11335	11386	144
11386	11438	384
11438	11490	48
11490	11542	96
11542	11593	144
11593	11645	384
11645	11697	48
11697	11749	96
11749	11800	144
11800	11852	384
11852	11904	48
11904	11955	96
11955	12007	144
12007	12059	384
12059	12111	48
12111	12162	96
12162	12214	144
12214	12266	384
12266	12318	48
12318	12369	96
12369	12421	144
12421	12473	384
12473	12524	48
12524	12576	96
12576	12628	144
12628	12680	384
12680	12731	48
12731	12783	96
12783	12835	144
12835	12886	384
12886	12938	48
12938	12990	96
12990	13042	144
13042	13093	384
13093	13145	48
13145	13197	96
13197	13249	144
13249	13300	384
13300	13352	48
13352	13404	96
13404	13455	144
13455	13507	384
13507	13559	48
13559	13611	96
13611	13662	144
13662	13714	384
13714	13766	48
13766	13818	96
13818	13869	144
13869	13921	384
13921	13973	48
13973	14024	96
14024	14076	144
14076	14128	384
14128	14180	48
14180	14231	96
14231	14393	144
